lambda1,lambda2,loss
3.039195382313198,0.06723357536499334,2.618067482222834
3.039195382313198,0.09236708571873861,2.6799369282712626
3.039195382313198,0.12689610031679222,2.750071154258617
3.039195382313198,0.17433288221999882,2.8329757060233023
3.039195382313198,0.2395026619987486,2.9316853961058897
3.039195382313198,0.32903445623126676,3.027485807924413
3.039195382313198,0.4520353656360243,3.114920542968558
3.039195382313198,0.6210169418915616,3.1910006352102154
3.039195382313198,0.8531678524172805,3.254725037372233
3.039195382313198,1.1721022975334805,3.3065867525531063
3.039195382313198,1.6102620275609392,3.347943421358361
3.039195382313198,2.212216291070448,3.380468156205489
3.039195382313198,3.039195382313198,3.4057891609461044
3.039195382313198,4.175318936560401,3.425334515362586
3.039195382313198,5.736152510448681,3.440299142333397
3.039195382313198,7.880462815669913,3.4516646152777652
3.039195382313198,10.82636733874054,3.4602301261154396
3.039195382313198,14.873521072935118,3.4666402436041013
3.039195382313198,20.433597178569418,3.471408277840193
3.039195382313198,28.072162039411758,3.4749370706059133
3.039195382313198,38.56620421163472,3.477538193066215
3.039195382313198,52.98316906283707,3.479449482464416
3.039195382313198,72.78953843983146,3.480850496382017
3.039195382313198,100.0,3.481875592959324
4.175318936560401,0.01,2.5862230317057775
4.175318936560401,0.01373823795883263,2.5922262442251087
4.175318936560401,0.018873918221350976,2.5974646332325855
4.175318936560401,0.02592943797404667,2.6127765882024976
4.175318936560401,0.035622478902624426,2.642944887512047
4.175318936560401,0.04893900918477494,2.6859476275563106
4.175318936560401,0.06723357536499334,2.732809580440172
4.175318936560401,0.09236708571873861,2.7941000873370574
4.175318936560401,0.12689610031679222,2.8677130381658307
4.175318936560401,0.17433288221999882,2.9474808562989483
4.175318936560401,0.2395026619987486,3.03920706260678
4.175318936560401,0.32903445623126676,3.127437893807241
4.175318936560401,0.4520353656360243,3.207199594093556
4.175318936560401,0.6210169418915616,3.2757394322410294
4.175318936560401,0.8531678524172805,3.3322208368786113
4.175318936560401,1.1721022975334805,3.377297709061716
4.175318936560401,1.6102620275609392,3.41247212936265
4.175318936560401,2.212216291070448,3.4395201340025623
4.175318936560401,3.039195382313198,3.4601300593466355
4.175318936560401,4.175318936560401,3.4757377888467693
4.175318936560401,5.736152510448681,3.4874979146480216
4.175318936560401,7.880462815669913,3.4963161157734666
4.175318936560401,10.82636733874054,3.5028965610508473
4.175318936560401,14.873521072935118,3.5077845255358495
4.175318936560401,20.433597178569418,3.5114002082043343
4.175318936560401,28.072162039411758,3.5140652188620103
4.175318936560401,38.56620421163472,3.5160237448558354
4.175318936560401,52.98316906283707,3.5174597016669047
4.175318936560401,72.78953843983146,3.5185106017506884
4.175318936560401,100.0,3.519278628590694
5.736152510448681,0.01,2.8020625116919655
5.736152510448681,0.01373823795883263,2.808632867147467
5.736152510448681,0.018873918221350976,2.802001289294877
5.736152510448681,0.02592943797404667,2.805950143352889
5.736152510448681,0.035622478902624426,2.8311132976874473
5.736152510448681,0.04893900918477494,2.871840031115974
5.736152510448681,0.06723357536499334,2.9211561062228313
5.736152510448681,0.09236708571873861,2.9773917378283725
5.736152510448681,0.12689610031679222,3.0451070486956384
5.736152510448681,0.17433288221999882,3.12044700051867
5.736152510448681,0.2395026619987486,3.20687409835818
5.736152510448681,0.32903445623126676,3.2907205176847136
5.736152510448681,0.4520353656360243,3.365148428977559
5.736152510448681,0.6210169418915616,3.4273507622110215
5.736152510448681,0.8531678524172805,3.476568924568986
5.736152510448681,1.1721022975334805,3.513861182244935
5.736152510448681,1.6102620275609392,3.5411239265968133
5.736152510448681,2.212216291070448,3.560866484477468
5.736152510448681,3.039195382313198,3.57525546084774
5.736152510448681,4.175318936560401,3.5857013938726525
5.736152510448681,5.736152510448681,3.593282623315588
5.736152510448681,7.880462815669913,3.598791345249917
5.736152510448681,10.82636733874054,3.602799593324974
5.736152510448681,14.873521072935118,3.6057189424111273
5.736152510448681,20.433597178569418,3.6078463129502594
5.736152510448681,28.072162039411758,3.609396808403351
5.736152510448681,38.56620421163472,3.6105267974846575
5.736152510448681,52.98316906283707,3.611350194854231
5.736152510448681,72.78953843983146,3.6119500721225606
5.736152510448681,100.0,3.6123870264283533
7.880462815669913,0.01,3.15984485622105
7.880462815669913,0.01373823795883263,3.1580450386932415
7.880462815669913,0.018873918221350976,3.1613316219544734
7.880462815669913,0.02592943797404667,3.166657834745346
7.880462815669913,0.035622478902624426,3.1812945923749263
7.880462815669913,0.04893900918477494,3.2051041092236234
7.880462815669913,0.06723357536499334,3.2442994156958163
7.880462815669913,0.09236708571873861,3.3014420527138966
7.880462815669913,0.12689610031679222,3.361215492106548
7.880462815669913,0.17433288221999882,3.4263029193206274
7.880462815669913,0.2395026619987486,3.4957598680123176
7.880462815669913,0.32903445623126676,3.571793486880442
7.880462815669913,0.4520353656360243,3.6378047847444277
7.880462815669913,0.6210169418915616,3.6883588328650534
7.880462815669913,0.8531678524172805,3.727449413833066
7.880462815669913,1.1721022975334805,3.7560866766480734
7.880462815669913,1.6102620275609392,3.776137342792707
7.880462815669913,2.212216291070448,3.7896777507056507
7.880462815669913,3.039195382313198,3.798586120007515
7.880462815669913,4.175318936560401,3.804356423661175
7.880462815669913,5.736152510448681,3.8080732922711205
7.880462815669913,7.880462815669913,3.8104744902363814
7.880462815669913,10.82636733874054,3.8120401623160065
7.880462815669913,14.873521072935118,3.813074586582121
7.880462815669913,20.433597178569418,3.8137465085515863
7.880462815669913,28.072162039411758,3.814187925832539
7.880462815669913,38.56620421163472,3.814483727561502
7.880462815669913,52.98316906283707,3.814682086258318
7.880462815669913,72.78953843983146,3.8148184086396904
7.880462815669913,100.0,3.8149147817843376
10.82636733874054,0.01,3.5859552330072417
10.82636733874054,0.01373823795883263,3.6087241618869705
10.82636733874054,0.018873918221350976,3.6374725356648243
10.82636733874054,0.02592943797404667,3.6763646162771755
10.82636733874054,0.035622478902624426,3.730608871969637
10.82636733874054,0.04893900918477494,3.7838893908672526
10.82636733874054,0.06723357536499334,3.817591211870299
10.82636733874054,0.09236708571873861,3.855676653173847
10.82636733874054,0.12689610031679222,3.911801165112469
10.82636733874054,0.17433288221999882,3.9755971642820356
10.82636733874054,0.2395026619987486,4.02680881806918
10.82636733874054,0.32903445623126676,4.0793981864546165
10.82636733874054,0.4520353656360243,4.132541090996118
10.82636733874054,0.6210169418915616,4.173919218377586
10.82636733874054,0.8531678524172805,4.20516579161606
10.82636733874054,1.1721022975334805,4.2221428404983365
10.82636733874054,1.6102620275609392,4.230640647432386
10.82636733874054,2.212216291070448,4.234315459367064
10.82636733874054,3.039195382313198,4.2349582131976335
10.82636733874054,4.175318936560401,4.233947732929296
10.82636733874054,5.736152510448681,4.23221805103705
10.82636733874054,7.880462815669913,4.230329192383429
10.82636733874054,10.82636733874054,4.228573009670954
10.82636733874054,14.873521072935118,4.227071675143373
10.82636733874054,20.433597178569418,4.225851749688566
10.82636733874054,28.072162039411758,4.2248927083299055
10.82636733874054,38.56620421163472,4.224155462057186
10.82636733874054,52.98316906283707,4.223597466171309
10.82636733874054,72.78953843983146,4.223179746487365
10.82636733874054,100.0,4.222869472005069
14.873521072935118,0.01,4.151569002461125
14.873521072935118,0.01373823795883263,4.177872395843659
14.873521072935118,0.018873918221350976,4.21278100113212
14.873521072935118,0.02592943797404667,4.25948431989661
14.873521072935118,0.035622478902624426,4.316824926030568
14.873521072935118,0.04893900918477494,4.39632482150422
14.873521072935118,0.06723357536499334,4.5077022921049705
14.873521072935118,0.09236708571873861,4.639334905883536
14.873521072935118,0.12689610031679222,4.758236271092055
14.873521072935118,0.17433288221999882,4.860219799022749
14.873521072935118,0.2395026619987486,4.937567774655081
14.873521072935118,0.32903445623126676,4.994201515952517
14.873521072935118,0.4520353656360243,5.030795644380989
14.873521072935118,0.6210169418915616,5.0664821037746695
14.873521072935118,0.8531678524172805,5.083412689592616
14.873521072935118,1.1721022975334805,5.090802673406211
14.873521072935118,1.6102620275609392,5.093611291819939
14.873521072935118,2.212216291070448,5.093310004214159
14.873521072935118,3.039195382313198,5.09121522271816
14.873521072935118,4.175318936560401,5.088063471827398
14.873521072935118,5.736152510448681,5.0822658844056425
14.873521072935118,7.880462815669913,5.076383651111482
14.873521072935118,10.82636733874054,5.071490717759086
14.873521072935118,14.873521072935118,5.0673746129699335
14.873521072935118,20.433597178569418,5.064193944652469
14.873521072935118,28.072162039411758,5.061775236359405
14.873521072935118,38.56620421163472,5.059957475184282
14.873521072935118,52.98316906283707,5.058603082724441
14.873521072935118,72.78953843983146,5.057600289473614
14.873521072935118,100.0,5.056861237280926
20.433597178569418,0.01,5.075311226958535
20.433597178569418,0.01373823795883263,5.112335511848588
20.433597178569418,0.018873918221350976,5.1647217847144535
20.433597178569418,0.02592943797404667,5.236081764071999
20.433597178569418,0.035622478902624426,5.326288882308974
20.433597178569418,0.04893900918477494,5.428150742304893
20.433597178569418,0.06723357536499334,5.543387803734016
20.433597178569418,0.09236708571873861,5.674360946923229
20.433597178569418,0.12689610031679222,5.8255576194550915
20.433597178569418,0.17433288221999882,5.9890886772462455
20.433597178569418,0.2395026619987486,6.146695504331498
20.433597178569418,0.32903445623126676,6.27402920167825
20.433597178569418,0.4520353656360243,6.387122044162322
20.433597178569418,0.6210169418915616,6.486205394020483
20.433597178569418,0.8531678524172805,6.570493427896639
20.433597178569418,1.1721022975334805,6.625838324220875
20.433597178569418,1.6102620275609392,6.654981360201792
20.433597178569418,2.212216291070448,6.668083772575682
20.433597178569418,3.039195382313198,6.670171607391661
20.433597178569418,4.175318936560401,6.667684302736909
20.433597178569418,5.736152510448681,6.662928526515833
20.433597178569418,7.880462815669913,6.65881718081072
20.433597178569418,10.82636733874054,6.655481278791721
20.433597178569418,14.873521072935118,6.652850584961759
20.433597178569418,20.433597178569418,6.65081946085211
20.433597178569418,28.072162039411758,6.649275643004486
20.433597178569418,38.56620421163472,6.648115712941508
20.433597178569418,52.98316906283707,6.647251599317334
20.433597178569418,72.78953843983146,6.6466118693069
20.433597178569418,100.0,6.6461404196297496
28.072162039411758,0.01,6.599620224235262
28.072162039411758,0.01373823795883263,6.643833026856105
28.072162039411758,0.018873918221350976,6.70257722703717
28.072162039411758,0.02592943797404667,6.778978060227468
28.072162039411758,0.035622478902624426,6.876649799270176
28.072162039411758,0.04893900918477494,6.998882576505399
28.072162039411758,0.06723357536499334,7.147840259388213
28.072162039411758,0.09236708571873861,7.3238354368122955
28.072162039411758,0.12689610031679222,7.514884848289411
28.072162039411758,0.17433288221999882,7.6990028640972215
28.072162039411758,0.2395026619987486,7.875920483224557
28.072162039411758,0.32903445623126676,8.04925335226503
28.072162039411758,0.4520353656360243,8.206566365951424
28.072162039411758,0.6210169418915616,8.343634080560498
28.072162039411758,0.8531678524172805,8.46572882766604
28.072162039411758,1.1721022975334805,8.5690184116774
28.072162039411758,1.6102620275609392,8.655553474342392
28.072162039411758,2.212216291070448,8.72661300853456
28.072162039411758,3.039195382313198,8.779840774900297
28.072162039411758,4.175318936560401,8.819461540996457
28.072162039411758,5.736152510448681,8.8480003945301
28.072162039411758,7.880462815669913,8.869368177301983
28.072162039411758,10.82636733874054,8.885438762544734
28.072162039411758,14.873521072935118,8.897574545113393
28.072162039411758,20.433597178569418,8.90665382808735
28.072162039411758,28.072162039411758,8.91339839528625
28.072162039411758,38.56620421163472,8.91835281047016
28.072162039411758,52.98316906283707,8.921770392958248
28.072162039411758,72.78953843983146,8.924278691682202
28.072162039411758,100.0,8.926115551588456
38.56620421163472,0.01,9.309574353067692
38.56620421163472,0.01373823795883263,9.332896344789415
38.56620421163472,0.018873918221350976,9.363849137571084
38.56620421163472,0.02592943797404667,9.404194537289483
38.56620421163472,0.035622478902624426,9.45606854524081
38.56620421163472,0.04893900918477494,9.521293784257276
38.56620421163472,0.06723357536499334,9.601065024588715
38.56620421163472,0.09236708571873861,9.695581322091357
38.56620421163472,0.12689610031679222,9.803339502989328
38.56620421163472,0.17433288221999882,9.919127166605449
38.56620421163472,0.2395026619987486,10.037821277644921
38.56620421163472,0.32903445623126676,10.150923809338453
38.56620421163472,0.4520353656360243,10.257534678849854
38.56620421163472,0.6210169418915616,10.354005256415189
38.56620421163472,0.8531678524172805,10.437489637465756
38.56620421163472,1.1721022975334805,10.508328351527895
38.56620421163472,1.6102620275609392,10.56669988858317
38.56620421163472,2.212216291070448,10.613586708184169
38.56620421163472,3.039195382313198,10.650444754657485
38.56620421163472,4.175318936560401,10.678909853601741
38.56620421163472,5.736152510448681,10.700582934188693
38.56620421163472,7.880462815669913,10.716901697582315
38.56620421163472,10.82636733874054,10.729083824573179
38.56620421163472,14.873521072935118,10.738118741609965
38.56620421163472,20.433597178569418,10.74478672382266
38.56620421163472,28.072162039411758,10.749689886718416
38.56620421163472,38.56620421163472,10.753285570841106
38.56620421163472,52.98316906283707,10.755917166112086
38.56620421163472,72.78953843983146,10.757840342373324
38.56620421163472,100.0,10.759244292769583
52.98316906283707,0.01,11.361485445538385
52.98316906283707,0.01373823795883263,11.361485445538385
52.98316906283707,0.018873918221350976,11.361485445538385
52.98316906283707,0.02592943797404667,11.361485445538385
52.98316906283707,0.035622478902624426,11.361485445538385
52.98316906283707,0.04893900918477494,11.361485445538385
52.98316906283707,0.06723357536499334,11.361485445538385
52.98316906283707,0.09236708571873861,11.361485445538385
52.98316906283707,0.12689610031679222,11.361485445538385
52.98316906283707,0.17433288221999882,11.361485445538385
52.98316906283707,0.2395026619987486,11.361485445538385
52.98316906283707,0.32903445623126676,11.361485445538385
52.98316906283707,0.4520353656360243,11.361485445538385
52.98316906283707,0.6210169418915616,11.361485445538385
52.98316906283707,0.8531678524172805,11.361485445538385
52.98316906283707,1.1721022975334805,11.361485445538385
52.98316906283707,1.6102620275609392,11.361485445538385
52.98316906283707,2.212216291070448,11.361485445538385
52.98316906283707,3.039195382313198,11.361485445538385
52.98316906283707,4.175318936560401,11.361485445538385
52.98316906283707,5.736152510448681,11.361485445538385
52.98316906283707,7.880462815669913,11.361485445538385
52.98316906283707,10.82636733874054,11.361485445538385
52.98316906283707,14.873521072935118,11.361485445538385
52.98316906283707,20.433597178569418,11.361485445538385
52.98316906283707,28.072162039411758,11.361485445538385
52.98316906283707,38.56620421163472,11.361485445538385
52.98316906283707,52.98316906283707,11.361485445538385
52.98316906283707,72.78953843983146,11.361485445538385
52.98316906283707,100.0,11.361485445538385
72.78953843983146,0.01,11.361485445538385
72.78953843983146,0.01373823795883263,11.361485445538385
72.78953843983146,0.018873918221350976,11.361485445538385
72.78953843983146,0.02592943797404667,11.361485445538385
72.78953843983146,0.035622478902624426,11.361485445538385
72.78953843983146,0.04893900918477494,11.361485445538385
72.78953843983146,0.06723357536499334,11.361485445538385
72.78953843983146,0.09236708571873861,11.361485445538385
72.78953843983146,0.12689610031679222,11.361485445538385
72.78953843983146,0.17433288221999882,11.361485445538385
72.78953843983146,0.2395026619987486,11.361485445538385
72.78953843983146,0.32903445623126676,11.361485445538385
72.78953843983146,0.4520353656360243,11.361485445538385
72.78953843983146,0.6210169418915616,11.361485445538385
72.78953843983146,0.8531678524172805,11.361485445538385
72.78953843983146,1.1721022975334805,11.361485445538385
72.78953843983146,1.6102620275609392,11.361485445538385
72.78953843983146,2.212216291070448,11.361485445538385
72.78953843983146,3.039195382313198,11.361485445538385
72.78953843983146,4.175318936560401,11.361485445538385
72.78953843983146,5.736152510448681,11.361485445538385
72.78953843983146,7.880462815669913,11.361485445538385
72.78953843983146,10.82636733874054,11.361485445538385
72.78953843983146,14.873521072935118,11.361485445538385
72.78953843983146,20.433597178569418,11.361485445538385
72.78953843983146,28.072162039411758,11.361485445538385
72.78953843983146,38.56620421163472,11.361485445538385
72.78953843983146,52.98316906283707,11.361485445538385
72.78953843983146,72.78953843983146,11.361485445538385
72.78953843983146,100.0,11.361485445538385
100.0,0.01,11.361485445538385
100.0,0.01373823795883263,11.361485445538385
100.0,0.018873918221350976,11.361485445538385
100.0,0.02592943797404667,11.361485445538385
100.0,0.035622478902624426,11.361485445538385
100.0,0.04893900918477494,11.361485445538385
100.0,0.06723357536499334,11.361485445538385
100.0,0.09236708571873861,11.361485445538385
100.0,0.12689610031679222,11.361485445538385
100.0,0.17433288221999882,11.361485445538385
100.0,0.2395026619987486,11.361485445538385
100.0,0.32903445623126676,11.361485445538385
100.0,0.4520353656360243,11.361485445538385
100.0,0.6210169418915616,11.361485445538385
100.0,0.8531678524172805,11.361485445538385
100.0,1.1721022975334805,11.361485445538385
100.0,1.6102620275609392,11.361485445538385
100.0,2.212216291070448,11.361485445538385
100.0,3.039195382313198,11.361485445538385
100.0,4.175318936560401,11.361485445538385
100.0,5.736152510448681,11.361485445538385
100.0,7.880462815669913,11.361485445538385
100.0,10.82636733874054,11.361485445538385
100.0,14.873521072935118,11.361485445538385
100.0,20.433597178569418,11.361485445538385
100.0,28.072162039411758,11.361485445538385
100.0,38.56620421163472,11.361485445538385
100.0,52.98316906283707,11.361485445538385
100.0,72.78953843983146,11.361485445538385
100.0,100.0,11.361485445538385
